MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
369970573,2021-01-24T21:49:26,33.85739,-120.13042,8.4,10.3,0.0,REUBEN LASKER,IMO9664988,WTEG,90,0,63,15,,22,A
369970573,2021-01-24T21:50:29,33.85935,-120.13000,5.6,16.8,3.0,REUBEN LASKER,IMO9664988,WTEG,90,0,63,15,,22,A
369970573,2021-01-24T21:51:31,33.86076,-120.12950,4.8,18.4,4.0,REUBEN LASKER,IMO9664988,WTEG,90,0,63,15,,22,A
369970573,2021-01-24T21:52:32,33.86210,-120.12893,5.5,18.2,2.0,REUBEN LASKER,IMO9664988,WTEG,90,0,63,15,,22,A
369970573,2021-01-24T21:53:36,33.86386,-120.12836,6.5,10.9,3.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T21:54:38,33.86579,-120.12780,7.0,12.0,3.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:28:31,33.86683,-120.12767,0.6,190.0,286.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:29:32,33.86665,-120.12767,0.7,182.2,282.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:30:35,33.86643,-120.12771,0.8,204.8,285.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:31:36,33.86627,-120.12789,0.8,222.1,286.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:32:37,33.86612,-120.12799,0.6,203.0,285.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:33:40,33.86597,-120.12805,0.6,205.7,284.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:34:43,33.86581,-120.12812,0.5,204.2,281.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:35:47,33.86559,-120.12816,0.9,184.1,279.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:36:48,33.86531,-120.12810,1.2,165.7,271.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:37:57,33.86490,-120.12810,1.3,181.3,276.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:38:59,33.86453,-120.12810,1.2,199.8,281.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:40:03,33.86428,-120.12825,0.7,217.9,295.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:41:04,33.86427,-120.12840,0.6,327.9,304.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:42:09,33.86440,-120.12848,0.5,312.2,294.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:43:10,33.86450,-120.12870,0.8,294.7,294.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:44:13,33.86450,-120.12887,0.6,257.8,287.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:45:19,33.86445,-120.12912,0.8,262.2,291.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:46:20,33.86442,-120.12940,1.0,270.1,290.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:47:23,33.86437,-120.12965,0.8,259.9,289.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:48:25,33.86429,-120.12985,0.8,250.9,289.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:49:27,33.86424,-120.13007,0.7,272.1,291.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
369970573,2021-01-24T22:50:29,33.86422,-120.13032,1.0,274.0,289.0,REUBEN LASKER,IMO9664988,WTEG,90,3,63,15,,22,A
