MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367773150,2024-03-30T01:26:47,20.78951,-156.63788,10.8,126.8,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T19:46:36,20.81023,-156.63682,9.0,307.0,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T19:47:47,20.81176,-156.63886,8.0,308.3,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T19:48:56,20.81292,-156.64031,7.1,315.5,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T19:49:57,20.81469,-156.64199,8.6,319.6,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T19:51:06,20.81690,-156.64376,8.4,321.6,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T19:52:17,20.81918,-156.64552,8.2,325.6,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T19:53:27,20.82147,-156.64723,8.7,322.6,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T19:54:28,20.82327,-156.64894,8.9,318.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:04:47,20.82395,-156.66343,10.7,248.3,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:05:57,20.82293,-156.66689,10.6,266.7,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:07:07,20.82254,-156.67052,10.6,261.6,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:08:17,20.82185,-156.67348,6.2,238.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:09:26,20.82117,-156.67380,0.8,221.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:10:36,20.82136,-156.67375,1.1,222.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:11:46,20.82172,-156.67425,1.3,253.0,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:12:57,20.82195,-156.67429,0.9,260.1,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:14:07,20.82190,-156.67404,0.5,256.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:15:08,20.82209,-156.67399,0.7,260.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:16:16,20.82173,-156.67355,1.2,149.1,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:17:27,20.82167,-156.67346,0.2,148.8,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:18:37,20.82070,-156.67281,7.4,155.2,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:19:46,20.81784,-156.67188,9.9,165.2,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:20:57,20.81488,-156.67077,9.8,163.4,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:22:07,20.81178,-156.67014,9.0,169.1,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:23:16,20.80893,-156.66904,9.8,135.7,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:24:28,20.80687,-156.66640,9.4,132.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:25:37,20.80472,-156.66403,9.6,133.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:26:47,20.80236,-156.66177,9.8,143.1,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:27:57,20.79965,-156.65993,9.8,152.4,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:28:58,20.79719,-156.65840,9.7,138.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:30:08,20.79528,-156.65558,10.3,121.5,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:32:26,20.79175,-156.64980,10.1,118.4,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:33:36,20.79034,-156.64665,9.9,113.0,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-03T21:34:47,20.78913,-156.64334,10.6,111.1,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-17T18:35:09,20.81137,-156.63711,10.0,321.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-17T18:36:48,20.81512,-156.64005,10.1,323.3,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-17T18:37:59,20.81759,-156.64238,10.1,302.8,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-17T18:39:10,20.81992,-156.64486,10.2,324.6,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-17T18:40:19,20.82264,-156.64663,9.9,337.5,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-17T19:04:40,20.82134,-156.64444,11.7,143.4,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-17T19:05:48,20.81824,-156.64209,11.8,145.4,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-17T19:07:00,20.81506,-156.63963,11.9,142.1,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-02-17T19:08:09,20.81210,-156.63703,12.1,139.4,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-04-28T00:54:27,20.78825,-156.64555,8.7,278.7,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-04-28T00:55:37,20.78834,-156.64884,9.7,269.4,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-04-28T00:56:47,20.78824,-156.65215,7.9,267.1,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-04-28T00:57:57,20.78825,-156.65388,3.0,271.3,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T03:45:53,20.79484,-156.63642,7.8,276.2,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T03:47:02,20.79485,-156.63875,5.7,273.5,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T03:48:12,20.79497,-156.64053,4.2,272.4,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T03:49:22,20.79507,-156.64177,3.1,274.3,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T03:50:32,20.79514,-156.64304,3.2,272.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T03:51:41,20.79514,-156.64423,3.4,269.7,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T03:52:51,20.79513,-156.64548,3.9,270.3,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T03:53:53,20.79525,-156.64661,2.7,276.6,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T03:55:02,20.79533,-156.64735,2.0,276.4,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T03:56:13,20.79536,-156.64788,1.7,275.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T03:57:21,20.79536,-156.64860,1.8,272.0,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T03:58:32,20.79529,-156.64932,2.4,267.5,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T03:59:43,20.79523,-156.64996,0.6,266.2,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:00:02,20.79522,-156.65001,1.1,266.3,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:01:12,20.79521,-156.65049,1.5,267.1,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:02:21,20.79518,-156.65150,2.8,268.8,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:03:32,20.79515,-156.65253,4.9,268.0,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:04:43,20.79538,-156.65469,7.1,277.3,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:05:53,20.79571,-156.65708,6.8,277.4,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:07:02,20.79614,-156.65934,6.7,281.7,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:08:12,20.79656,-156.66136,6.1,282.2,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:09:21,20.79688,-156.66290,3.0,282.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:10:32,20.79696,-156.66398,2.9,275.3,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:11:41,20.79700,-156.66520,3.4,273.5,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:12:43,20.79709,-156.66628,3.2,275.0,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:13:53,20.79715,-156.66727,2.6,273.8,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:15:01,20.79714,-156.66823,2.5,271.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:16:12,20.79718,-156.66914,2.4,272.1,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:17:22,20.79712,-156.67013,3.1,268.1,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:18:43,20.79708,-156.67123,2.8,267.2,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:19:51,20.79703,-156.67202,1.9,266.0,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:21:03,20.79693,-156.67271,1.1,264.3,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:22:12,20.79686,-156.67298,1.7,263.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:23:21,20.79693,-156.67338,2.2,267.3,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:24:22,20.79703,-156.67384,1.1,273.0,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:25:31,20.79712,-156.67448,1.4,276.7,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:29:02,20.80083,-156.67184,12.8,66.3,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:30:05,20.80220,-156.66809,12.8,67.1,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:31:12,20.80380,-156.66421,12.7,72.6,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:32:17,20.80454,-156.66011,12.7,80.3,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:33:31,20.80510,-156.65543,12.8,80.6,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:34:42,20.80593,-156.65103,12.9,76.5,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:35:51,20.80671,-156.64671,12.6,84.7,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:37:02,20.80728,-156.64226,12.3,84.3,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-07T04:38:12,20.80756,-156.63793,12.4,86.4,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:07:12,20.81066,-156.63638,5.6,290.3,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:08:21,20.81132,-156.63822,5.9,292.5,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:09:51,20.81174,-156.63950,1.0,290.5,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:11:02,20.81165,-156.63970,0.5,289.7,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:12:11,20.81137,-156.63967,0.6,287.0,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:13:21,20.81122,-156.63977,0.7,286.1,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:14:32,20.81117,-156.63998,0.5,285.6,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:15:41,20.81116,-156.64023,2.2,286.4,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:16:51,20.81153,-156.64076,1.7,296.8,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:18:01,20.81192,-156.64130,1.3,301.1,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:19:12,20.81221,-156.64189,1.7,301.2,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:20:22,20.81244,-156.64225,0.5,300.7,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:21:31,20.81248,-156.64240,1.1,301.2,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:22:52,20.81268,-156.64219,0.5,304.5,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:24:01,20.81266,-156.64234,0.8,303.7,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:25:12,20.81302,-156.64284,2.0,311.2,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:26:21,20.81374,-156.64320,2.7,330.5,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:27:32,20.81468,-156.64328,3.3,352.6,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:28:42,20.81543,-156.64339,1.6,352.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:29:52,20.81607,-156.64358,1.3,347.4,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:31:02,20.81627,-156.64378,0.9,346.0,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:32:11,20.81721,-156.64401,4.2,349.2,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:33:22,20.81825,-156.64452,2.4,335.8,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:34:32,20.81908,-156.64475,3.5,353.8,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:35:41,20.81872,-156.64369,6.3,146.4,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:36:52,20.81677,-156.64254,6.8,147.5,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:38:01,20.81479,-156.64097,8.8,141.7,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-09T04:39:11,20.81264,-156.63877,9.2,127.6,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367007880,2024-01-06T18:00:05,20.79910,-156.67423,10.1,139.9,141.0,JOSEPH SAUSE,IMO7402726,WTW9258,31,11,30,9,0.0,0,A
367007880,2024-01-06T18:02:45,20.79341,-156.66902,10.1,139.6,141.0,JOSEPH SAUSE,IMO7402726,WTW9258,31,11,30,9,0.0,0,A
367007880,2024-01-06T18:03:46,20.79128,-156.66708,10.0,139.5,141.0,JOSEPH SAUSE,IMO7402726,WTW9258,31,11,30,9,0.0,0,A
367007880,2024-01-06T18:04:57,20.78874,-156.66478,10.1,139.4,141.0,JOSEPH SAUSE,IMO7402726,WTW9258,31,11,30,9,0.0,0,A
367773150,2024-03-16T20:11:52,20.81522,-156.63694,10.3,317.0,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-16T20:13:02,20.81785,-156.63928,10.6,319.3,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-16T20:14:14,20.82055,-156.64169,10.1,321.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-16T20:15:24,20.82309,-156.64383,10.0,318.8,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-16T20:29:34,20.82197,-156.64505,11.7,140.4,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-16T20:30:43,20.81899,-156.64264,11.4,143.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-16T20:31:53,20.81610,-156.64012,11.4,137.6,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-16T20:33:04,20.81336,-156.63727,11.5,138.4,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T21:45:38,20.78845,-156.63620,4.0,307.3,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T21:46:48,20.78902,-156.63731,1.7,299.3,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T21:47:58,20.78937,-156.63779,1.2,301.7,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T21:49:08,20.78971,-156.63823,2.4,303.5,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T21:50:18,20.79000,-156.63930,3.1,285.5,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T21:51:28,20.78994,-156.64046,1.7,265.6,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T21:52:38,20.78986,-156.64112,1.9,264.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T21:53:48,20.78979,-156.64151,0.8,264.2,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T21:54:58,20.78975,-156.64178,0.3,264.0,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T21:56:07,20.78974,-156.64337,7.9,269.0,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T21:57:17,20.78979,-156.64468,2.4,271.8,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T21:58:29,20.78979,-156.64559,2.7,268.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T21:59:37,20.78965,-156.64646,2.2,262.6,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T22:00:08,20.78958,-156.64672,1.5,260.8,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T22:01:18,20.78941,-156.64729,2.1,257.4,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T22:02:29,20.78917,-156.64800,2.2,252.5,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T22:03:38,20.78893,-156.64880,1.5,252.6,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T22:04:49,20.78889,-156.64918,0.0,360.0,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T22:05:58,20.79182,-156.64914,12.5,13.8,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T22:07:08,20.79561,-156.64754,12.4,20.7,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T22:08:18,20.79889,-156.64635,6.4,21.5,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T22:09:28,20.80117,-156.64603,10.2,356.5,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T22:10:38,20.80450,-156.64580,10.9,12.1,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T22:11:39,20.80595,-156.64333,10.7,97.1,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T22:12:47,20.80449,-156.63975,11.5,116.7,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-21T22:13:58,20.80286,-156.63611,11.2,115.6,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-22T00:55:08,20.79152,-156.63883,14.7,268.0,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-22T00:56:14,20.79149,-156.64350,13.4,276.9,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-22T00:57:20,20.79178,-156.64584,2.7,279.4,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
367773150,2024-03-22T00:58:26,20.79238,-156.64829,10.5,283.7,511.0,CALVPSO,,WDJ3970,99,15,21,9,0.0,99,A
