MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
319910000,2019-06-01T23:28:54,33.84278,-120.09912,8.3,248.2,244.0,TAMSEN,,ZCTG9,37,0,45,10,,37,A
319910000,2019-06-01T23:30:02,33.84178,-120.10205,8.3,246.6,244.0,TAMSEN,,ZCTG9,37,0,45,10,,37,A
319910000,2019-06-01T23:31:42,33.84037,-120.10632,8.3,248.2,243.0,TAMSEN,,ZCTG9,37,0,45,10,,37,A
319910000,2019-06-01T23:33:02,33.83927,-120.10973,8.2,247.8,245.0,TAMSEN,,ZCTG9,37,0,45,10,,37,A
319910000,2019-06-01T23:34:03,33.83840,-120.11233,8.3,248.0,244.0,TAMSEN,,ZCTG9,37,0,45,10,,37,A
319910000,2019-06-01T23:35:24,33.83723,-120.11575,8.2,247.8,243.0,TAMSEN,,ZCTG9,37,0,45,10,,37,A
319910000,2019-06-01T23:38:03,33.83503,-120.12237,8.0,249.9,245.0,TAMSEN,,ZCTG9,37,0,45,10,,37,A
319910000,2019-06-01T23:40:24,33.83313,-120.12822,8.1,248.5,244.0,TAMSEN,,ZCTG9,37,0,45,10,,37,A
319910000,2019-06-01T23:42:03,33.83180,-120.13230,7.8,248.9,244.0,TAMSEN,,ZCTG9,37,0,45,10,,37,A
366875820,2019-03-26T16:10:28,33.85850,-120.09917,18.5,253.2,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:13:04,33.85291,-120.11408,19.0,235.1,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:14:22,33.85078,-120.11729,1.8,211.5,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:16:28,33.85002,-120.11633,2.5,91.8,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:19:09,33.84968,-120.11523,1.2,121.6,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:22:38,33.84887,-120.11386,1.6,124.9,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:24:08,33.84850,-120.11330,1.5,132.1,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:25:38,33.84880,-120.11522,11.3,266.7,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:27:08,33.84863,-120.11782,0.9,101.4,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:28:58,33.84833,-120.11716,1.6,122.6,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:30:29,33.84813,-120.11661,1.2,57.6,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:32:08,33.84889,-120.11722,1.4,215.9,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:33:18,33.84873,-120.11726,0.2,306.0,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:34:57,33.84872,-120.11692,1.4,106.1,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:36:29,33.84834,-120.11632,2.2,125.3,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:39:18,33.84772,-120.11545,1.9,117.9,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:40:28,33.84753,-120.11499,1.8,112.4,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:42:18,33.84700,-120.11489,2.8,248.4,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:44:29,33.84684,-120.11831,4.7,273.7,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:46:29,33.84765,-120.12159,4.2,277.1,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:47:57,33.84815,-120.12399,5.1,306.9,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:49:29,33.84878,-120.12408,0.7,61.2,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:50:38,33.84874,-120.12365,1.1,107.7,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:51:47,33.84864,-120.12324,1.7,103.8,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:52:48,33.84855,-120.12290,1.3,112.7,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:54:28,33.84838,-120.12233,0.9,109.1,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:55:48,33.84824,-120.12187,0.2,115.8,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:58:17,33.84797,-120.12102,0.7,116.5,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T16:59:28,33.84786,-120.12060,1.3,101.8,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T17:00:08,33.84778,-120.12035,2.1,114.3,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T17:01:17,33.84765,-120.11999,2.2,112.8,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T17:02:28,33.84801,-120.11975,3.2,345.5,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T17:03:37,33.84923,-120.11994,2.2,25.7,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T17:04:58,33.84921,-120.11900,0.9,115.8,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T17:07:18,33.84881,-120.11715,1.1,113.2,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T17:09:28,33.84856,-120.11476,7.4,98.1,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T17:10:48,33.84852,-120.10995,14.4,77.2,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T17:12:00,33.84991,-120.10301,23.0,75.5,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
366875820,2019-03-26T17:13:04,33.85137,-120.09612,19.7,75.8,511.0,SHEARWATER,,WDB2424,90,0,,,,0,A
367309390,2019-06-24T02:59:41,33.83617,-120.13711,12.5,110.0,103.0,PACIFIC FREEDOM,IMO7047708,WDD9283,31,0,34,9,3.8,52,A
367309390,2019-06-24T03:00:01,33.83579,-120.13580,12.5,109.8,105.0,PACIFIC FREEDOM,IMO7047708,WDD9283,31,0,34,9,3.8,52,A
367309390,2019-06-24T03:01:10,33.83442,-120.13130,12.5,110.4,107.0,PACIFIC FREEDOM,IMO7047708,WDD9283,31,0,34,9,3.8,52,A
367309390,2019-06-24T03:02:20,33.83296,-120.12675,12.6,110.7,103.0,PACIFIC FREEDOM,IMO7047708,WDD9283,31,0,34,9,3.8,52,A
367309390,2019-06-24T03:03:30,33.83151,-120.12225,12.6,112.0,107.0,PACIFIC FREEDOM,IMO7047708,WDD9283,31,0,34,9,3.8,52,A
367619950,2019-04-04T20:55:27,33.84496,-120.11070,20.2,299.6,511.0,FIN ADDICT,,WDH4656,30,,7,,,,B
367619950,2019-04-04T20:56:57,33.84972,-120.11920,20.7,311.2,511.0,FIN ADDICT,,WDH4656,30,,7,,,,B
367619950,2019-04-04T20:59:56,33.85929,-120.13613,20.5,304.6,511.0,FIN ADDICT,,WDH4656,30,,7,,,,B
367619950,2019-04-04T21:00:26,33.86087,-120.13889,20.4,302.9,511.0,FIN ADDICT,,WDH4656,30,,7,,,,B
367309390,2019-06-20T21:13:10,33.86227,-120.09667,7.1,274.3,270.0,PACIFIC FREEDOM,IMO7047708,WDD9283,31,0,34,9,3.8,52,A
367309390,2019-06-20T21:14:41,33.86247,-120.10026,7.1,272.9,268.0,PACIFIC FREEDOM,IMO7047708,WDD9283,31,0,34,9,3.8,52,A
367309390,2019-06-20T21:16:10,33.86261,-120.10375,7.1,272.6,267.0,PACIFIC FREEDOM,IMO7047708,WDD9283,31,0,34,9,3.8,52,A
367309390,2019-06-20T21:17:30,33.86266,-120.10689,7.1,271.2,266.0,PACIFIC FREEDOM,IMO7047708,WDD9283,31,0,34,9,3.8,52,A
367309390,2019-06-20T21:19:20,33.86267,-120.11121,7.0,270.2,269.0,PACIFIC FREEDOM,IMO7047708,WDD9283,31,0,34,9,3.8,52,A
367309390,2019-06-20T21:20:41,33.86285,-120.11439,7.1,274.1,270.0,PACIFIC FREEDOM,IMO7047708,WDD9283,31,0,34,9,3.8,52,A
