MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
319097600,2020-09-15T06:16:37,29.33757,-78.03627,13.5,214.6,213.0,,,,,0,,,,,A
209470000,2020-12-06T21:21:58,29.33173,-78.01087,19.3,23.8,23.0,,,,,0,,,,,A
209470000,2020-12-06T21:23:17,29.33807,-78.00755,19.3,24.5,24.0,,,,,0,,,,,A
636090886,2020-06-11T15:06:08,29.33887,-78.01165,14.0,213.6,212.0,CHEMTRANS MOON,IMO9270488,A8HG6,80,0,228,32,14.0,,A
538002844,2020-06-26T05:41:43,29.31472,-78.00038,10.0,209.0,212.0,YASA GOLDEN MARMARA,IMO9337341,V7ME8,80,0,245,42,15.0,80,A
373119000,2020-07-20T19:56:41,29.31668,-78.02778,12.5,317.0,317.0,HELSINKI BRIDGE,IMO9588081,3FIW4,70,0,334,45,14.0,73,A
373119000,2020-07-20T20:01:30,29.32917,-78.04057,12.4,318.0,318.0,HELSINKI BRIDGE,IMO9588081,3FIW4,70,0,334,45,14.0,73,A
371715000,2020-03-05T12:25:34,29.31856,-78.04021,16.5,215.6,216.0,MSC CRISTIANA,IMO9453298,3FJT7,70,0,199,32,11.0,,A
235102678,2020-06-25T13:56:28,29.33362,-78.00752,21.5,318.2,312.0,EVER LIBERAL,IMO9604160,2HDG2,70,0,334,45,14.2,74,A
235102678,2020-06-25T13:57:34,29.33859,-78.01260,21.5,317.7,312.0,EVER LIBERAL,IMO9604160,2HDG2,70,0,334,45,14.2,74,A
235102678,2020-06-25T13:58:40,29.34336,-78.01764,21.5,316.5,313.0,EVER LIBERAL,IMO9604160,2HDG2,70,0,334,45,14.2,74,A
235102678,2020-09-03T21:40:48,29.32355,-78.00265,16.3,319.8,322.0,EVER LIBERAL,IMO9604160,2HDG2,70,0,334,45,14.2,74,A
235102678,2020-09-03T21:42:54,29.33093,-78.00968,16.4,320.2,322.0,EVER LIBERAL,IMO9604160,2HDG2,70,0,334,45,14.2,74,A
235102678,2020-09-03T21:45:42,29.34080,-78.01897,16.4,320.0,322.0,EVER LIBERAL,IMO9604160,2HDG2,70,0,334,45,14.2,74,A
235102678,2020-09-03T21:46:48,29.34473,-78.02267,16.4,320.4,322.0,EVER LIBERAL,IMO9604160,2HDG2,70,0,334,45,14.2,74,A
369970799,2020-10-30T14:37:33,29.33158,-78.00375,16.0,237.2,511.0,USS WASP,,NEBP,90,15,225,32,,,A
369970799,2020-10-30T14:39:21,29.32704,-78.01148,16.0,236.3,511.0,USS WASP,,NEBP,90,15,225,32,,,A
369970799,2020-10-30T14:40:51,29.32340,-78.01768,15.9,236.5,511.0,USS WASP,,NEBP,90,15,225,32,,,A
369970799,2020-10-30T14:43:15,29.31738,-78.02781,15.9,234.9,511.0,USS WASP,,NEBP,90,15,225,32,,,A
369970799,2020-10-30T14:44:45,29.31360,-78.03406,15.7,235.3,511.0,USS WASP,,NEBP,90,15,225,32,,,A
351780000,2020-12-17T23:01:15,29.33298,-78.03690,13.1,215.0,221.0,MARTORELL,IMO9267675,HPNE,70,0,199,32,9.7,,A
563982000,2020-05-14T17:29:01,29.33454,-78.00200,16.1,321.1,323.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,72,A
563982000,2020-07-23T22:12:33,29.31952,-78.00092,15.2,317.2,319.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,72,A
563982000,2020-07-23T22:18:33,29.33879,-78.01995,15.3,318.9,321.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,72,A
563982000,2020-07-23T22:20:09,29.34392,-78.02508,15.3,318.7,321.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,72,A
370157000,2020-07-30T05:52:02,29.34087,-78.01593,16.8,315.0,317.0,ARTEMIS LEADER,IMO9355202,3ERS4,70,0,199,32,10.3,79,A
563982000,2020-12-16T18:33:53,29.31567,-78.00267,0.7,293.6,253.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T18:55:13,29.31855,-78.00571,0.8,333.4,278.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T18:56:23,29.31882,-78.00580,1.0,337.6,280.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T18:59:02,29.31932,-78.00599,0.8,340.5,283.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T19:03:03,29.32014,-78.00619,0.7,349.0,284.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T19:05:03,29.32060,-78.00632,0.8,347.9,284.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T19:07:23,29.32106,-78.00639,0.6,345.9,283.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T19:09:23,29.32148,-78.00641,0.4,349.9,282.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T19:10:33,29.32169,-78.00643,0.6,349.7,281.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T19:12:22,29.32200,-78.00645,0.5,353.8,281.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T19:14:22,29.32229,-78.00650,0.6,342.4,284.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T19:23:13,29.32390,-78.00669,0.7,353.1,283.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T19:25:42,29.32434,-78.00670,0.4,352.2,281.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T19:50:13,29.32877,-78.00781,0.6,333.6,264.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T20:07:43,29.33213,-78.00920,0.8,337.8,264.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T20:09:43,29.33258,-78.00936,0.8,339.0,265.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T20:15:02,29.33384,-78.00984,0.8,340.0,264.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T20:19:14,29.33486,-78.01015,0.8,342.5,263.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T20:52:52,29.34430,-78.01093,0.8,3.8,273.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T20:55:02,29.34492,-78.01085,1.0,5.0,273.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
563982000,2020-12-16T21:02:24,29.34692,-78.01055,1.0,8.0,273.0,EVER LIVELY,IMO9604134,9V9726,70,0,334,45,14.2,74,A
311057300,2019-09-07T05:47:41,29.34584,-78.03467,12.5,241.7,240.0,RT HON PAUL E MARTIN,IMO9600970,C6ZJ9,70,0,228,32,13.5,,A
354891000,2019-06-25T03:12:19,29.32814,-78.00359,17.3,318.5,315.0,NYK NEBULA,IMO9337640,3ENG6,70,0,294,32,13.5,72,A
354891000,2019-06-25T03:13:31,29.33243,-78.00799,17.2,317.4,313.0,NYK NEBULA,IMO9337640,3ENG6,70,0,294,32,13.5,72,A
354891000,2019-06-25T03:14:38,29.33632,-78.01220,17.1,315.9,312.0,NYK NEBULA,IMO9337640,3ENG6,70,0,294,32,13.5,72,A
354891000,2019-06-25T03:15:49,29.34041,-78.01651,17.1,316.2,313.0,NYK NEBULA,IMO9337640,3ENG6,70,0,294,32,13.5,72,A
354891000,2019-06-25T03:17:19,29.34565,-78.02217,17.1,318.6,315.0,NYK NEBULA,IMO9337640,3ENG6,70,0,294,32,13.5,72,A
247284500,2019-08-09T21:09:26,29.34537,-78.00592,14.0,210.0,218.0,ELECTA,IMO9416824,ICBQ,80,0,183,32,11.0,80,A
247284500,2019-08-09T21:11:39,29.33807,-78.01095,13.9,211.0,218.0,ELECTA,IMO9416824,ICBQ,80,0,183,32,11.0,80,A
247284500,2019-08-09T21:13:32,29.33170,-78.01523,13.9,210.0,218.0,ELECTA,IMO9416824,ICBQ,80,0,183,32,11.0,80,A
247284500,2019-08-09T21:15:57,29.32358,-78.02060,13.9,209.0,218.0,ELECTA,IMO9416824,ICBQ,80,0,183,32,11.0,80,A
247284500,2019-08-09T21:18:33,29.31488,-78.02638,13.9,209.0,218.0,ELECTA,IMO9416824,ICBQ,80,0,183,32,11.0,80,A
354891000,2019-11-26T02:54:31,29.32936,-78.00130,18.0,317.5,318.0,NYK NEBULA,IMO9337640,3ENG6,70,0,294,32,13.5,72,A
354891000,2019-11-26T02:55:38,29.33342,-78.00560,18.6,317.2,318.0,NYK NEBULA,IMO9337640,3ENG6,70,0,294,32,13.5,72,A
354891000,2019-11-26T02:56:43,29.33752,-78.00991,18.1,317.2,318.0,NYK NEBULA,IMO9337640,3ENG6,70,0,294,32,13.5,72,A
354891000,2019-11-26T02:57:55,29.34195,-78.01462,18.2,316.5,318.0,NYK NEBULA,IMO9337640,3ENG6,70,0,294,32,13.5,72,A
354891000,2019-11-26T02:59:13,29.34675,-78.01980,18.3,317.1,318.0,NYK NEBULA,IMO9337640,3ENG6,70,0,294,32,13.5,72,A
354891000,2019-09-09T20:24:45,29.31832,-78.00342,18.0,315.6,316.0,NYK NEBULA,IMO9337640,3ENG6,70,0,294,32,13.5,72,A
354891000,2019-09-09T20:26:26,29.32441,-78.01018,18.1,315.3,316.0,NYK NEBULA,IMO9337640,3ENG6,70,0,294,32,13.5,72,A
235102678,2019-07-07T19:37:23,29.34567,-78.02557,19.1,321.2,320.0,EVER LIBERAL,IMO9604160,2HDG2,70,0,334,45,14.2,74,A
338803000,2019-11-21T19:45:44,29.32656,-78.03442,29.0,239.1,511.0,FORD,,NPOF,90,0,128,14,,,A
373051000,2021-01-16T00:36:47,29.34341,-78.00874,13.2,209.6,210.0,AURORA N,IMO9346445,3FST9,80,0,227,32,,57,A
538008501,2021-06-10T05:06:37,29.34056,-78.00007,13.5,208.3,209.0,GREAT LAMDA,IMO9873668,V7A2437,80,0,183,32,9.5,80,A
538008501,2021-06-10T05:07:47,29.33667,-78.00245,13.5,208.6,208.0,GREAT LAMDA,IMO9873668,V7A2437,80,0,183,32,9.5,80,A
538008501,2021-06-10T05:10:37,29.32728,-78.00821,13.4,208.2,209.0,GREAT LAMDA,IMO9873668,V7A2437,80,0,183,32,9.5,80,A
538008501,2021-06-10T05:14:16,29.31532,-78.01563,13.3,208.6,209.0,GREAT LAMDA,IMO9873668,V7A2437,80,0,183,32,9.5,80,A
