MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
636018613,2020-01-13T21:53:40,30.48626,-79.98318,15.6,345.2,334.0,,,,,0,,,,,A
636018613,2020-01-13T21:56:40,30.49885,-79.98705,15.6,344.7,334.0,,,,,0,,,,,A
636018613,2020-01-13T21:59:38,30.51127,-79.99099,15.6,344.3,334.0,,,,,0,,,,,A
431651000,2020-01-26T13:29:43,30.51051,-79.99251,13.7,270.7,261.0,,,,,0,,,,,A
431651000,2020-01-26T13:31:43,30.51062,-80.00138,13.7,270.2,260.0,,,,,0,,,,,A
431651000,2020-01-26T13:32:44,30.51064,-80.00588,13.6,270.3,260.0,,,,,0,,,,,A
431651000,2020-01-26T13:33:54,30.51067,-80.01097,13.6,271.0,260.0,,,,,0,,,,,A
431651000,2020-01-26T13:35:04,30.51071,-80.01617,13.7,270.0,260.0,,,,,0,,,,,A
431651000,2020-01-26T13:36:24,30.51073,-80.02204,13.7,270.1,260.0,,,,,0,,,,,A
636019198,2020-02-18T07:05:58,30.48025,-80.02300,10.3,161.8,170.0,,,,,0,,,,,A
636019198,2020-02-18T07:07:08,30.47704,-80.02181,10.2,162.3,170.0,,,,,0,,,,,A
257484000,2020-03-03T15:24:55,30.48330,-80.02312,7.5,161.5,169.0,,,,,0,,,,,A
257484000,2020-03-03T15:26:35,30.48003,-80.02184,7.5,161.7,169.0,,,,,0,,,,,A
636018470,2020-03-27T13:35:00,30.51211,-79.98201,9.1,173.8,179.0,,,,,0,,,,,A
367493000,2020-05-06T12:02:39,30.51138,-79.99314,8.3,186.5,511.0,,,,,0,,,,,A
367493000,2020-05-06T12:03:58,30.50838,-79.99351,8.3,186.1,511.0,,,,,0,,,,,A
367493000,2020-05-06T12:05:09,30.50563,-79.99384,8.3,187.1,511.0,,,,,0,,,,,A
367493000,2020-05-06T12:06:29,30.50261,-79.99421,8.3,185.6,511.0,,,,,0,,,,,A
367493000,2020-05-06T12:07:38,30.49995,-79.99454,8.3,187.1,511.0,,,,,0,,,,,A
367493000,2020-05-06T12:08:49,30.49729,-79.99490,8.2,187.9,511.0,,,,,0,,,,,A
367493000,2020-05-06T12:09:58,30.49460,-79.99521,8.3,186.2,511.0,,,,,0,,,,,A
367493000,2020-05-06T12:11:07,30.49194,-79.99555,8.4,186.6,511.0,,,,,0,,,,,A
367493000,2020-05-06T12:12:08,30.48959,-79.99586,8.3,187.3,511.0,,,,,0,,,,,A
367493000,2020-05-06T12:13:18,30.48694,-79.99623,8.3,187.3,511.0,,,,,0,,,,,A
367493000,2020-05-06T12:14:29,30.48420,-79.99659,8.4,186.8,511.0,,,,,0,,,,,A
367493000,2020-05-06T12:15:39,30.48151,-79.99696,8.4,187.6,511.0,,,,,0,,,,,A
367493000,2020-05-06T12:16:48,30.47886,-79.99741,8.3,188.1,511.0,,,,,0,,,,,A
257486000,2020-05-22T21:07:22,30.47913,-80.01667,13.0,341.4,330.0,,,,,0,,,,,A
257486000,2020-05-22T21:08:32,30.48325,-80.01818,13.2,342.5,328.0,,,,,0,,,,,A
257486000,2020-05-22T21:09:42,30.48736,-80.01974,13.3,344.4,328.0,,,,,0,,,,,A
257486000,2020-05-22T21:10:43,30.49088,-80.02116,13.3,340.0,330.0,,,,,0,,,,,A
257486000,2020-05-22T21:11:51,30.49490,-80.02265,13.3,342.3,329.0,,,,,0,,,,,A
232019955,2020-05-24T03:37:23,30.48491,-79.98691,8.3,348.5,0.0,ULTIMA,,MENK8,36,,17,5,,,B
311000779,2020-06-08T07:22:51,30.51205,-79.98173,10.0,266.3,247.0,,,,,0,,,,,A
311000779,2020-06-08T07:24:01,30.51163,-79.98542,9.8,259.7,248.0,,,,,0,,,,,A
311000779,2020-06-08T07:25:09,30.51134,-79.98909,10.1,264.7,250.0,,,,,0,,,,,A
311000779,2020-06-08T07:26:20,30.51108,-79.99300,10.3,265.0,250.0,,,,,0,,,,,A
311000779,2020-06-08T07:27:30,30.51079,-79.99688,10.4,264.4,251.0,,,,,0,,,,,A
311000779,2020-06-08T07:28:41,30.51052,-80.00087,10.6,265.4,255.0,,,,,0,,,,,A
311000779,2020-06-08T07:29:50,30.51047,-80.00486,10.9,269.6,255.0,,,,,0,,,,,A
311000779,2020-06-08T07:31:09,30.51039,-80.00953,11.0,270.8,258.0,,,,,0,,,,,A
311000779,2020-06-08T07:32:31,30.51040,-80.01432,11.1,269.0,255.0,,,,,0,,,,,A
311000779,2020-06-08T07:33:39,30.51026,-80.01831,10.9,264.8,256.0,,,,,0,,,,,A
311000779,2020-06-08T07:34:50,30.51019,-80.02250,10.9,268.6,254.0,,,,,0,,,,,A
338408000,2020-07-12T09:11:01,30.51167,-79.99367,16.3,186.5,189.0,MAERSK CHICAGO,IMO9332975,WMCS,70,0,299,40,14.5,71,A
338408000,2020-07-12T09:12:07,30.50667,-79.99433,16.2,186.6,190.0,MAERSK CHICAGO,IMO9332975,WMCS,70,0,299,40,14.5,71,A
338408000,2020-07-12T09:13:18,30.50133,-79.99500,16.2,186.6,190.0,MAERSK CHICAGO,IMO9332975,WMCS,70,0,299,40,14.5,71,A
338408000,2020-07-12T09:14:19,30.49683,-79.99567,16.2,186.9,190.0,MAERSK CHICAGO,IMO9332975,WMCS,70,0,299,40,14.5,71,A
338408000,2020-07-12T09:15:24,30.49183,-79.99638,16.1,187.4,190.0,MAERSK CHICAGO,IMO9332975,WMCS,70,0,299,40,14.5,71,A
338408000,2020-07-12T09:16:31,30.48683,-79.99717,16.2,187.3,189.0,MAERSK CHICAGO,IMO9332975,WMCS,70,0,299,40,14.5,71,A
338408000,2020-07-12T09:17:37,30.48200,-79.99783,16.2,186.5,189.0,MAERSK CHICAGO,IMO9332975,WMCS,70,0,299,40,14.5,71,A
355870000,2020-07-21T12:45:45,30.49628,-79.98233,10.3,268.6,253.0,,,,,0,,,,,A
355870000,2020-07-21T12:46:56,30.49621,-79.98621,10.1,268.1,252.0,,,,,0,,,,,A
355870000,2020-07-21T12:48:06,30.49611,-79.99004,10.0,267.9,253.0,,,,,0,,,,,A
355870000,2020-07-21T12:49:26,30.49598,-79.99426,9.9,267.8,253.0,,,,,0,,,,,A
355870000,2020-07-21T12:50:36,30.49588,-79.99787,9.4,268.6,253.0,,,,,0,,,,,A
355870000,2020-07-21T12:51:47,30.49580,-80.00135,8.9,269.3,253.0,,,,,0,,,,,A
355870000,2020-07-21T12:52:55,30.49579,-80.00453,8.5,269.7,252.0,,,,,0,,,,,A
